#36864
#36864
#36864
#0
#0
   Index      Gx      Gy      Gz
   29396  -18396   26832   -3910
   29397   15108   24459   15720
   29398  -12354  -25723  -16104
   29399   23103  -22295   -6540
   29400    -558   26997   18561
   29401  -19267  -22464   14063
   29402  -28990  -10680   10915
   29403   27821   14961   -8706
   29404  -21830  -12465  -21017
   29405  -29880  -12912   -3755
   29406   22083  -12791   20551
   29407   16202   16950  -22887
   29408   -8530    3777  -31410
   29409  -25393   -4446   20226
   29410  -11988  -28925   -9658
   29411  -20530  -17838  -18274
   29412  -10676  -23322   20389
   29413    9177  -17814  -25925
   29414  -28462   -1426  -16171
   29415   15343   20930   20004
   29416   24829  -17129  -12795
   29417   28954   -7744   13241
   29418  -30496   -2466   11727
   29419  -12103  -26867  -14329
   29420   17722  -18970  -19992
   29421   -1086   29057  -15104
   29422     114  -23985  -22323
   29423   28181   -5801  -15678
   29424   -7417  -19593  -25194
   29425    7677  -31699    3140
   29426   -9067  -29689   10489
   29427   27722  -17040   -3842
   29428     664   32752    -710
   29429  -11874    7353   29640
   29430  -23026   12294  -19806
   29431   10838   21634   22094
   29432   22417   19939  -13172
   29433   17026  -26379    9375
   29434   -8217  -31694   -1268
   29435   12770    9159  -28752
   29436  -32654    2474   -1097
   29437   31487    -525    9051
   29438   10189   30219   -7526
   29439  -24979  -14366  -15597
   29440  -26596   17787    7064
   29441    2953   32176   -5444
   29442  -26497   17100   -8897
   29443   14059   -2577  -29485
   29444   11738  -30590     315
   29445  -18321  -25995    7888
   29446    2822   14448   29273
   29447  -21866   18292   16152
   29448  -19900   -6335   25248
   29449  -26256  -19331   -3251
   29450  -29745   12773    5067
   29451   15562  -27696    8025
   29452  -27239   -6325  -17078
   29453   -5743   21290  -24236
   29454    4361   28172  -16153
   29455  -27666    -701  -17542
   29456   27932   -5039  -16371
   29457  -25666    6430  -19327
   29458   11026   24355   18944
   29459  -10487   30958   -2293
   29460   17591   -2437  -27536
   29461    1166  -15079  -29067
   29462  -28528   12852    9727
   29463   12059   17450  -24974
   29464  -17566   27660    -104
   29465  -21340   23614    7786
   29466   18822   19981  -17892
   29467    3468   11998   30293
   29468  -28078   -4107   16383
   29469   -5821  -31405   -7315
   29470  -29323    5614  -13501
   29471   18773   -6335   26097
   29472   26009   18476   -7471
   29473    5097   -5024  -31975
   29474    7825   20879  -24009
   29475   -8838   30334    8680
   29476    4751  -32243    3380
   29477   26548   10313  -16201
   29478   28618   14457   -6755
   29479  -10215   22671  -21337
   29480    -626   27879   17205
   29481   25752    6455   19204
   29482   10744  -30922   -1417
   29483   13376   12542  -27155
   29484   14233  -28479    7744
   29485   -4113  -10090   30902
   29486  -25996   19946      71
   29487  -24383  -21831   -1585
   29488    -182   -1792   32717
   29489   -6900  -28699   14226
   29490   13233   29910   -1980
   29491    7265    5225  -31521
   29492   11350  -30721    1001
   29493  -29377   -6595   12929
   29494   11026   13244  -27869
   29495    -951   17949  -27396
   29496   16472  -27143    8097
   29497   19166   25959   -5697
   29498   10674   30517   -5327
   29499  -29098  -14832    2631
   29500    3669  -16846  -27863
   29501  -25864  -19580    4613
   29502   13954   20216   21685
   29503   -5549   29405  -13350
   29504   -1729   31329    9440
   29505   17673  -14073  -23733
   29506   23745     226   22578
   29507  -17456   17825   21241
   29508   21033   18896   16558
   29509   17523    4523   27315
   29510     769   32602   -3184
   29511    5867   29277   13494
   29512   -2645   30546   11557
   29513   31863   -4617   -6090
   29514  -15483   10650   26842
   29515  -17540  -14316   23686
   29516  -20579   18658  -17378
   29517   28898   14854    4234
   29518  -28699  -15811      24
   29519   -9433  -11152   29330
   29520    7994   -2246  -31697
   29521    4640  -29941  -12476
   29522   -2508  -11535   30566
   29523   19325  -13376   22831
   29524  -17425   -8972  -26259
   29525  -11247    6663  -30046
   29526  -17751   -6302   26811
   29527    9167   31260    3526
   29528    1888  -23806   22435
   29529  -20420   22522  -12222
   29530  -31365   -9388    1312
   29531   19747   16886  -19964
   29532   -7374    1109  -31907
   29533    8357   12141   29264
   29534   25502  -20454    2226
   29535  -19659   -1251  -26184
   29536   11714  -30435   -3185
   29537   26695   -9783   16288
   29538  -30620  -11472    2102
   29539    5071  -16110   28078
   29540   24644  -20466   -6886
   29541  -20392   12720  -22271
   29542   19010   14023   22706
   29543  -13839   19914  -22035
   29544   -1477  -23089   23202
   29545  -21326   10635   22488
   29546    8794  -31548   -1017
   29547   27357    1704   17953
   29548   23270    4437   22637
   29549  -28081  -15553   -6570
   29550  -22150   23824    3927
   29551   16531  -28268    1131
   29552  -29798     590  -13616
   29553   17402   -2728   27629
   29554  -26139   18707   -6356
   29555  -18104   -5118   26827
   29556   -8722  -31566   -1075
   29557  -27354  -17028   -5954
   29558  -29982   -2127   13045
   29559   22527   -8322   22291
   29560  -15817  -20320  -20261
   29561    4986   21728   24013
   29562   14430  -28405    7651
   29563  -21251   24652   -3784
   29564    6295  -30532   10089
   29565    6185   20252  -25005
   29566   28866    6879   13894
   29567  -11900   15967  -26020
   29568   31566   -7605    4404
   29569    4594   28472   15553
   29570    8267   15857   27456
   29571  -10156  -18751   24877
   29572   31546    2486   -8502
   29573     893  -29752   13699
   29574   13163   28971   -7813
   29575     528  -32564   -3597
   29576  -10098  -25752  -17563
   29577    3155   32147    5498
   29578   -6707   -3907  -31834
   29579   -2497   32117   -5993
   29580  -30739    8386   -7643
   29581  -16669  -15825  -23352
   29582  -23136  -17068   15718
   29583  -10736   28750  -11482
   29584  -23406  -21609   -7671
   29585   -6820     -40   32049
   29586  -30094  -10150    8060
   29587  -32015   -3009   -6292
   29588  -21595  -17308  -17542
   29589   11221    4079   30514
   29590   -7224   21901  -23276
   29591   14144  -28836   -6486
   29592  -25409   20581    2100
   29593   -6641   18591  -26151
   29594  -31886    5376    5293
   29595  -17527    9727  -25919
   29596  -20638   24662    6282
   29597   -1692   32691   -1434
   29598    2899   25211   20727
   29599   27441   17242    4830
   29600    8344   25385  -18964
   29601   31890    6022   -4518
   29602   30754   10414   -4404
   29603    9861  -19610   24328
   29604   18919  -21300   16186
   29605  -30884    8597   -6773
   29606    4615   23970  -21858
   29607   29184   14644    2741
   29608   -8380    3872  -31439
   29609   -2026  -21225  -24880
   29610   31385    3368    8789
   29611  -31695   -8249    -997
   29612    4658     614   32428
   29613   13388   28033   10417
   29614   10715     868   30953
   29615  -19462    8510   24949
   29616   27505   11720   13406
   29617   -4730  -17486  -27304
   29618  -25979  -19600   -3815
   29619     485   -1415  -32732
   29620  -13177   27622   11705
   29621   24183  -12823   18011
   29622    3303   18281   26991
   29623   15971   26969   -9551
   29624  -25330   20586    2872
   29625  -30367    7122   10037
   29626  -24976   -1815  -21132
   29627    7578   -2629   31770
   29628    3307    -872  -32587
   29629  -25379    5662  -19937
   29630  -32684   -1042   -2080
   29631   16944  -27796    3727
   29632   11086   26288  -16114
   29633    -289    4629   32437
   29634  -26990  -18246   -3496
   29635  -14773    2462  -29143
   29636   14633  -26340   12872
   29637   26220    9519  -17192
   29638  -22482   19897  -13127
   29639   22490   17671  -15987
   29640   17537   -5837  -27055
   29641    2633  -32360    4418
   29642  -28595   -4589  -15326
   29643      12  -11538  -30668
   29644  -30514    7631    9180
   29645   32050    1655    6612
   29646  -23436  -10702  -20245
   29647  -25133   17039   12314
   29648   24933   17255  -12419
   29649  -30836   -9979   -4816
   29650  -19608   25078   -7764
   29651   -8470   30580    8170
   29652  -19513   18578   18647
   29653  -29723  -12317    6201
   29654    -327  -31223    9933
   29655  -21581  -23949    5860
   29656    8398  -22454  -22337
   29657  -11713    6010  -30005
   29658  -16530   15315  -23787
   29659  -28791   -6470  -14242
   29660   20316  -19427   16837
   29661   30713    9965   -5568
   29662  -13792   18552  -23221
   29663  -23299   17192   15336
   29664  -19447   23918   11108
   29665  -26808   16618    8877
   29666  -25186  -20771    2807
   29667    3921  -28183  -16247
   29668  -13229   10904  -27924
   29669  -31865   -1893   -7393
   29670   13247    3214   29796
   29671   -8701   -5058  -31182
   29672    5450   31751    5986
   29673   -6967   19764   25189
   29674   32315    -746    5367
   29675   26717  -12605   14176
   29676   -3317   29346   14193
   29677   18922   25552   -7919
   29678   14128   18992  -22657
   29679   15965   17747  -22445
   29680   27754   17243   -2453
   29681   -2172  -11849  -30472
   29682   18800  -22358   14843
   29683  -26054  -11062   16506
   29684  -29317   14271   -3238
   29685    8919  -28266  -13967
   29686   -9721  -20730  -23439
   29687    7516   31890    -412
   29688  -20736   23780   -8839
   29689   13503  -23505   18406
   29690   18986  -12442  -23629
   29691  -13191  -25276   16148
   29692   31706   -2431    7903
   29693  -18570    3842   26721
   29694  -16612  -24368   14278
   29695    8205  -19446  -25063
   29696  -18699  -11572   24291
   29697   15270    5603  -28444
   29698    2251     839  -32678
   29699   29900   -4372  -12669
   29700   10691  -30219   -6794
   29701  -21632  -20220  -14029
   29702   -3319   31100    9768
   29703   28731    1126  -15713
   29704    6120    4652   31852
   29705   23667   19624   11331
   29706  -23946  -19496   10960
   29707   11731   24009   18962
   29708  -16055   -4427  -28218
   29709  -25150  -12571  -16826
   29710    3477   32575     646
   29711    -440   22339   23967
   29712    1736    2856   32595
   29713    7750   31012    7197
   29714   -9827    -810  -31247
   29715  -18568    4717   26582
   29716   26709    2365   18832
   29717  -21202  -24975     560
   29718   16495   22872   16686
   29719   29957   11104    7274
   29720   32350    1053   -5101
   29721   28165    2136  -16607
   29722   -3322   26309  -19246
   29723   -5966  -30071  -11565
   29724    3941  -31146   -9382
   29725   32052    3151   -6029
   29726  -31851    7634     943
   29727    3904  -18458   26789
   29728  -10925   18003  -25103
   29729    3316  -24959  -20968
   29730  -28496   16047   -2024
   29731   21185  -21755  -12311
   29732    5126  -15686   28307
   29733  -15126  -15231   24755
   29734   -4892   -4591   32072
   29735  -25790    2712  -20028
   29736  -19979   15373   20932
   29737  -31897     423    7484
   29738   27590   -3370  -17351
   29739   24263   10884   19143
   29740   22696   23227   -4362
   29741    1218  -21982  -24268
   29742   13268  -29604    4603
   29743    6478   20901  -24389
   29744   26882   -3052  -18485
   29745   -5982  -32146   -2113
   29746   32760       7    -672
   29747   25147    6138  -20089
   29748   15967  -14106  -24894
   29749   30546   -2863   11506
   29750   -1297    6337   32122
   29751  -11572  -28873   10301
   29752  -15743   22457  -17929
   29753  -24678   -1620   21494
   29754  -10515  -29891   -8344
   29755  -15527   25789   12940
   29756  -27966   14188    9499
   29757   -4981   -9011  -31106
   29758  -26888  -13228  -13255
   29759   14927   12009   26582
   29760    5694  -30556   10369
   29761  -28063   10850  -12976
   29762   14788   28756    5297
   29763  -29040  -12587   -8476
   29764   22099  -10722  -21687
   29765   12421   -4026  -30052
   29766   -1891    8413   31611
   29767    4913   31915    5563
   29768  -30703   -8428    7741
   29769   -7549   28440  -14416
   29770    7851  -17809   26360
   29771   -1471  -32496   -3933
   29772   27822   -3902  -16862
   29773  -12496   -4742  -29917
   29774   21391   -1451  -24778
   29775  -29435   14395    -171
   29776   28361    9795   13166
   29777   17933   24852  -11594
   29778   -6319    3821  -31923
   29779   21956   22224    9880
   29780  -24645    7300  -20321
   29781  -29762   13642    1326
   29782   -3824   16679   27943
   29783  -10845   30846   -2127
   29784   -8173   20630   24109
   29785    5897   31823   -5115
   29786    -763   20684   25402
   29787  -31134   -5780   -8421
   29788  -17582   13576  -24087
   29789   14208  -29160   -4628
   29790   31708   -4033   -7208
   29791   -3875    7660   31622
   29792   -1397    9163   31428
   29793  -22070  -20672  -12617
   29794   13566    9411   28302
   29795   -7402  -25172   19626
   29796   15119    4837   28665
   29797  -26471  -17658    7816
   29798   -5869  -31051   -8662
   29799   25914  -19152   -5944
   29800    8383   28219   14389
   29801  -20236  -24245    8734
   29802   31151    8942    4825
   29803   25455   -1041   20605
   29804   22057    7076  -23174
   29805  -23598  -16804  -15310
   29806   -9128   30375   -8225
   29807   19880    1330  -26013
   29808    7007  -27901   15687
   29809  -23908   19289  -11401
   29810   31438    6796    6252
   29811   14883   13877   25682
   29812   27480   11193  -13899
   29813   17177  -22979   15828
   29814  -16843   28064   -1535
   29815   -4623  -31954   -5586
   29816  -14767   19859   21475
   29817   24478   21723    1602
   29818  -32685    1713   -1556
   29819   -4128  -22307   23643
   29820    8349   20447  -24204
   29821   -4837   21093  -24603
   29822   14794  -16544  -24105
   29823   14327  -27717   10007
   29824    7568   -5846   31340
   29825   17584   27032    5808
   29826  -17440  -27204   -5424
   29827   -6130     747  -32179
   29828  -14678  -13611   25941
   29829  -10151    -683   31147
   29830    6018     569   32204
   29831   16517   -5918   27673
   29832  -20663   14588  -20829
   29833  -24314   21584    4068
   29834  -26536  -19221      -3
   29835  -18650  -12470   23881
   29836   31348    4096   -8611
   29837  -17260   -8743   26444
   29838   26923   17079    7556
   29839  -11605   24920   17831
   29840   22471   18395   15175
   29841    8887   -5619   31034
   29842  -21766  -15336   19097
   29843   18283  -27066   -2610
   29844  -27788     226   17361
   29845   -8017   -7224   30938
   29846  -27512    7816  -15988
   29847    8154  -16275   27245
   29848  -11143  -28844  -10839
   29849  -21911  -12560  -20875
   29850   -1478   32449   -4303
   29851   15219  -23461   17076
   29852  -10336   14910   27285
   29853  -13934   29656     117
   29854    1006   31705   -8209
   29855  -16033   22357   17797
   29856   11705   22875  -20331
   29857    6868  -32003   -1507
   29858   28409   15435    5318
   29859  -16402   16005   23419
   29860   15895  -26357   11236
   29861   19590  -16920  -20089
   29862  -16143    2435   28409
   29863  -32113     612    6483
   29864  -23767  -20176   10085
   29865  -21593   23254   -8163
   29866   -1875  -30711  -11267
   29867   10772   -4177  -30662
   29868   24053  -21882   -4033
   29869  -13135   21407   21043
   29870  -26059   17174    9980
   29871    1931    4458   32404
   29872  -28905   13974    6545
   29873  -15396   28898    1223
   29874  -15071   -7782  -28035
   29875   -6008  -30389   10678
   29876   26428  -18453   -5890
   29877    2020   28668  -15738
   29878  -27841    -217   17276
   29879  -19689    7970   24949
   29880   32403   -3694    3169
   29881  -18559  -26816   -3180
   29882  -15785    3293   28524
   29883   11776  -13771  -27300
   29884  -31369    3855   -8647
   29885   11723    -354  -30595
   29886   -2865  -13426  -29752
   29887  -15217   27517    9213
   29888  -16549  -28272     667
   29889   15168   28761    4049
   29890  -29460    -771  -14322
   29891   24540   18282   11712
   29892  -31184   -5663    8313
   29893   22496   19496   13693
   29894   -3491   31691    7560
   29895   25844  -19870   -3304
   29896     498  -29174   14908
   29897    4011    6937   31771
   29898   16669   28119    2259
   29899  -17189   21018   18341
   29900    4944   -3409   32211
   29901   26295   17381    8951
   29902   29104   -2411  -14858
   29903   20117  -24966    6755
   29904    2708   31414    8915
   29905   17825   -5490   26940
   29906    9725  -30358    7578
   29907  -12360    8691   29075
   29908   10736   26498  -16007
   29909   -4387  -25753  -19777
   29910   32246    4505   -3678
   29911   21471    1296   24717
   29912  -18753   24965   -9935
   29913   17576  -10158  -25720
   29914  -27138   -6013   17349
   29915   17601   -9457   25969
   29916    8424   24214  -20404
   29917    9808   29123   11371
   29918   15701   28741    1041
   29919  -15246   16689   23720
   29920   17354   24444  -13227
   29921   27482  -12337  -12890
   29922  -26618   -5574  -18277
   29923  -22576   -2622  -23603
   29924   -9580    8776   30080
   29925  -29134   -9199   11840
   29926  -25188    6343   19974
   29927   31016   10298    2372
   29928  -10300   22886   21066
   29929  -17244   23106  -15568
   29930  -30096    1839   12825
   29931  -19705  -12496   23004
   29932   13413  -12718  -27055
   29933   -5706   10456   30524
   29934  -23088  -19163   13166
   29935    3984  -16852  -27816
   29936   11162  -10336   29021
   29937   -5035   11393   30307
   29938   28417   14594   -7290
   29939   -1953   32317    5042
   29940   18104   17716   20784
   29941   17337   -1726  -27750
   29942  -11923  -18930   23940
   29943   -1810  -25186  -20880
   29944    4390   23944   21932
   29945  -23519   -4581   22349
   29946   -5513   32294     564
   29947   14189  -29506    1311
   29948   26686   16894   -8722
   29949   -1720   17322   27760
   29950   16962   24774   13121
   29951    6265    -438   32159
   29952   -8226   -7839   30733
   29953  -17975    6178  -26690
   29954   23272   21450   -8480
   29955  -31391    9183    1976
   29956   -9702  -14969  -27485
   29957   26175  -14466   13388
   29958   27987   13777  -10028
   29959   -2247  -20568  -25408
   29960   -3041  -15025   28959
   29961  -23714  -11978  -19178
   29962    6100    2117  -32124
   29963    -167  -22141   24153
   29964  -30243   -4683   11706
   29965   23168    8604  -21514
   29966  -10992  -22446  -21189
   29967   19040    6175   25941
   29968  -13197  -12059  -27460
   29969   15831    5978  -28058
   29970   -9459   -2967  -31231
   29971  -29336  -13800    4751
   29972   29410    8818  -11442
   29973  -24941  -21188    1632
   29974  -27490  -16631   -6428
   29975   23147   21590    8469
   29976   -6738  -30884    8625
   29977    3198   30937  -10310
   29978    -226  -13342   29926
   29979  -27325   14411  -10921
   29980  -20998  -22518   11209
   29981   -7214    7577  -31051
   29982  -11731  -19337   23708
   29983  -30789   -2997  -10801
   29984   -9341  -15118   27528
   29985   12084  -25509  -16640
   29986    -684  -17525  -27677
   29987   -3077  -29373  -14191
   29988  -13680  -26828  -12914
   29989   31432    4643    8005
   29990   24279  -21341    5359
   29991  -29905   -4524   12603
   29992   -8507   21346  -23358
   29993   16762   26333   -9960
   29994   22155   22746    8086
   29995  -18075   13911   23525
   29996   30212   12546   -1863
   29997  -19085   23519   12498
   29998  -16736    9209  -26622
   29999    5158   14370  -28992
   30000   -7505   23730   21311
   30001   -8416  -16842  -26817
   30002  -14462  -22231  -19242
   30003   -2827  -26388   19217
   30004  -26975  -14288   11909
   30005  -28553  -15953   -1966
   30006  -14727  -13313   26067
   30007   -3526   32020   -5994
   30008  -21551  -22388   10390
   30009   -7451  -10752   30042
   30010   17724  -24307  -12987
   30011   29239    1254   14735
   30012  -14959  -24028   16508
   30013   24938   -5226  -20601
   30014  -31252    8769    4481
   30015     194   15696  -28762
   30016   19856   23133   12011
   30017  -28878  -10837   11057
   30018   -9604   20168  -23972
   30019   13455  -15132   25761
   30020   -5059  -24071  -21648
   30021   32466    3355    2890
   30022   -8120   -8807  -30498
   30023  -20617   14953   20614
   30024   -2671   32057    6232
   30025    4315   31889   -6173
   30026  -31157    3709    9439
   30027  -17865   26033   -8759
   30028     -74     349   32765
   30029  -24620   16887   13502
   30030   23179  -11899  -19869
   30031   13246   20777   21598
   30032   19908   22578  -12943
   30033   -2226   32656    1508
   30034   27283  -16195    8182
   30035   -3960   -2149  -32455
   30036   26287    7547   18046
   30037    1028   26783  -18847
   30038   -2710  -26267  -19399
   30039  -26464    -273   19319
   30040   -2982  -28937  -15079
   30041   23704    6467   21678
   30042   -2789    1986   32587
   30043  -18322   26285   -6856
   30044   -6572   18561   26190
   30045     339  -32702    2021
   30046   13006  -12450  -27376
   30047  -26831   18035   -5337
   30048   -5013    7383  -31528
   30049   -5752   18659   26313
   30050   -7110  -30918   -8194
   30051     -44    7089  -31990
   30052  -30575   11781      75
   30053  -18301  -26924   -3710
   30054  -22303    6539   23097
   30055   12339   30354      56
   30056  -14924  -14319  -25414
   30057  -26055    5484   19096
   30058   -9398   13165   28495
   30059   -6469  -22087   23322
   30060   18902   14325  -22608
   30061    6584   16655  -27439
   30062   14978   27904    8405
   30063   14672  -12678  -26413
   30064    8991    7611  -30576
   30065  -30372   -4193  -11559
   30066  -31353     545    9505
   30067   16958  -27487    5522
   30068  -30135   -6181   11283
   30069    4231   26227   19181
   30070   31408    5053   -7851
   30071  -17322   -3669  -27570
   30072  -21248  -24567   -4312
   30073  -26696    3310   18708
   30074  -22370  -20242  -12786
   30075  -16542  -23765   15337
   30076  -18720   -6060  -26200
   30077  -18832  -16097  -21444
   30078  -14932   -8634   27859
   30079   12749  -23534   18901
   30080  -26966   -3551   18272
   30081  -11255  -18319   24726
   30082   -2832  -18566   26850
   30083   13689    9527   28204
   30084   31661    5623   -6290
   30085  -29709    -252  -13817
   30086  -22050   16653   17609
   30087  -15032    1225   29089
   30088  -28798    5942  -14457
   30089  -27994   14787   -8445
   30090   20411  -20884  -14862
   30091   -1972  -32661   -1734
   30092    9711   -8273   30181
   30093  -18595   -6837  -26098
   30094  -29659  -13670    2663
   30095  -18433   23975  -12613
   30096   11747  -20359  -22828
   30097   -3390  -32194   -5070
   30098   12949   27807  -11520
   30099   21298   24624    3696
   30100  -14204  -21077  -20679
   30101   -2999  -26750  -18683
   30102  -31841   -6439    4276
   30103  -17986    5741   26780
   30104  -23029  -19279   13100
   30105   -9825  -18412   25260
   30106  -26581   10635   15937
   30107  -31970    6198   -3625
   30108   20246   -6249  -24994
   30109  -11736  -10355   28787
   30110  -10641  -30339    6320
   30111   -1714  -30791  -11074
   30112  -27897   10554  -13565
   30113  -30968   10703     267
   30114    4099   23374   22594
   30115   -5238  -13901   29206
   30116   11530  -20486   22826
   30117  -29360  -14258    2884
   30118   26078  -19791    1365
   30119  -17501   27648    1718
   30120  -31173    5890    8197
   30121   10116   27589  -14495
   30122  -15909  -28609    1434
   30123   -2910   30682  -11124
   30124   -1874   29204  -14738
   30125  -28309   14244   -8328
   30126   -3769    6613   31870
   30127    4860   27827   16603
   30128   32564    -853   -3539
   30129   10366  -21277   22660
   30130  -23503   22831      93
   30131  -31688    7615    3399
   30132   28431    3496   15908
   30133  -11695   26729  -14914
   30134   30552    9205   -7447
   30135   11404  -25833   16620
   30136  -13800   29715    -427
   30137  -28878  -11069   10824
   30138  -19364   -2259   26336
   30139   30160   -6790  -10859
   30140  -29468    5081  -13397
   30141   27662   15766    7739
   30142   -5437   24720  -20808
   30143   12944   23457  -18864
   30144  -21612  -14266   20076
   30145   13444   15342  -25642
   30146  -19117   23941   11619
   30147  -25819   -2685  -19995
   30148   30946   -6737   -8402
   30149    4788   32310    2602
   30150  -10057  -26580  -16308
   30151  -23459   17806   14361
   30152  -29059    9585  -11719
   30153  -12321    1936  -30300
   30154  -10138  -23519   20437
   30155   -4622   12822  -29797
   30156  -19643   22621  -13269
   30157  -29697    5161  -12850
   30158  -32432    4013    2384
   30159   21043   -3366  -24889
   30160    4288  -26093   19350
   30161   17361   27789     167
   30162   27292   -3317  -17826
   30163    9977   22422   21710
   30164  -17684  -10917  -25332
   30165   -1641    -450   32722
   30166   27477    5666   16927
   30167   32274    5529    1209
   30168    4086  -32475   -1531
   30169    5640   28628  -14908
   30170   -1595   12240   30352
   30171   -2012   30489  -11832
   30172   16219   28303   -3083
   30173   32693     240    2176
   30174    1754  -26939   18571
   30175   32120   -2995   -5745
   30176  -18695   -1708   26855
   30177  -19388   -8929  -24860
   30178   18691   11335   24409
   30179  -11993   28833    9921
   30180  -14009  -29278   -4489
   30181  -22212   -3855  -23778
   30182    5029    7235  -31560
   30183  -30728    7211   -8798
   30184    1688    8378  -31632
   30185  -28983   15169   -1871
   30186   -6270   21252  -24138
   30187   17165   16379   22599
   30188   -8491  -10150   29975
   30189   -7915  -24788  -19913
   30190   10769   26738   15580
   30191   -9286  -11799  -29124
   30192  -30513   11902     949
   30193   16668   13103  -24982
   30194   -3480  -31211    9348
   30195   11507   21272  -22107
   30196    4876   14991  -28725
   30197   -2527  -32443    3833
   30198   -4961  -22492  -23305
   30199   14720   27972   -8632
   30200    8736   24776  -19582
   30201     504    -720  -32755
   30202   19694  -16525   20315
   30203    -655   19377   26414
   30204   24367  -21558   -3889
   30205   -1503   31529   -8792
   30206  -29132   12102   -8859
   30207   24111  -17293  -13901
   30208  -23795   -5019   21960
   30209     826  -10020   31186
   30210   18261   19738  -18723
   30211   28327  -12364   10879
   30212  -32531    -531   -3882
   30213    -743  -32256   -5715
   30214    5094   23063   22710
   30215   14826   29220     154
   30216   -6878  -26664  -17758
   30217   25934  -14421   13896
   30218   30837   10146   -4444
   30219   -1785  -32251   -5508
   30220    6310  -15332   28262
   30221    3967   22872  -23125
   30222   -3786   -8316  -31466
   30223   21083   24583   -4979
   30224    3761   14218   29280
   30225   19074   21934   15123
   30226    -899  -30346  -12326
   30227   23430    3703  -22604
   30228   -3180   -6011   32053
   30229  -18657   13810   23126
   30230  -27829   13029   11376
   30231    6621  -28314  -15104
   30232   16528  -10225   26380
   30233   28500   -5062  -15354
   30234  -22333   -6143   23176
   30235   28915  -14474   -5299
   30236  -15014   10537  -27151
   30237   10669   12060   28537
   30238   24397    5364   21204
   30239   -6693   15023   28340
   30240  -31196    4450    8980
   30241    -775    7518   31883
   30242  -30493   -8491    8470
   30243  -30974    9624   -4647
   30244    8320  -28123  -14612
   30245   -5382  -24060   21582
   30246    5622   15810   28144
   30247   -4458  -12897   29790
   30248   12452   21026  -21828
   30249   25197     -81  -20946
   30250   -5382   13559   29339
   30251  -31021    6036    8655
   30252  -29561   13804    3043
   30253  -15655   27134    9607
   30254   -1259    6319   32127
   30255  -16591  -19426   20518
   30256  -18345    1816   27089
   30257  -30701   10774    3874
   30258    1847   30329  -12263
   30259  -21610   24354   -3672
   30260   14901   24826  -15337
   30261   22005   -6420  -23414
   30262    9571  -25995   17500
   30263  -30805    8583    7143
   30264   16056   21766  -18495
   30265  -14304   29411   -2008
   30266   10466   24314   19311
   30267  -30238   11292    5640
   30268  -18395    -861   27102
   30269    1760   28245   16515
   30270    2216  -25648   20271
   30271   27344  -10228   14877
   30272  -18916   14265   22634
   30273  -17583  -26586    7594
   30274  -12883   29194    7439
   30275    5841    2655  -32132
   30276   32360    3053    4138
   30277    8329  -21584   23204
   30278    3660   32408   -3152
   30279  -11595  -28756  -10596
   30280   11403   14302  -27185
   30281    7306  -18724   25878
   30282   -7518   31686   -3623
   30283   19089    6632   25792
   30284    3648  -32514    1780
   30285  -12400  -30173   -3079
   30286   -7708     654  -31840
   30287   23235  -17386  -15215
   30288   -8476   24874   19572
   30289  -19935  -17419  -19308
   30290   28475  -13237    9359
   30291   19400  -23156   12692
   30292   19150    3115  -26405
   30293   -3241   28585   15685
   30294   -1512   -9893   31201
   30295   22131   17300   16868
   30296   -8899   24992  -19231
   30297     258  -24900  -21297
   30298   17773   -5738   26922
   30299     -46   29080  -15099
   30300   -2105   25593  -20352
   30301    7165  -31692   -4230
   30302    5085  -17814   27026
   30303   21854   13552  -20307
   30304  -25856  -14748   13697
   30305  -20391   18956   17277
   30306    8152  -28004  -14932
   30307   17799  -24010  -13429
   30308   -5256  -11509   30225
   30309    5122  -26356  -18782
   30310  -24929   19773   -7825
   30311    -586  -30862   10992
   30312  -30934   -6981   -8246
   30313   12064  -28001   12001
   30314    6686    7658   31149
   30315   19547  -23854   11070
   30316  -27490  -12268   12938
   30317   24551   14038  -16547
   30318  -21835     936   24413
   30319   26857   -4883   18124
   30320   22150    5165  -23586
   30321   15229  -24067  -16201
   30322    8404  -31449    3740
   30323  -16038   28566     645
   30324     492  -10015   31195
   30325   17200  -21007   18343
   30326  -24020  -14591  -16845
   30327  -13139  -13207  -26955
   30328   13121   22495   19886
   30329  -27385  -12098   13316
   30330   11592   12695   27894
   30331   21750  -23658   -6390
   30332   -4968   28134  -16044
   30333   12945   25668   15723
   30334  -28313   15288   -6185
   30335  -31162   -9794    2570
   30336   15477  -18276  -22363
   30337  -10322    4469   30775
   30338   21689   24182    4296
   30339  -22045    -424  -24238
   30340    3712  -32492    2031
   30341  -26198    9551  -17207
   30342   20449   -9941   23593
   30343  -13327   11783   27517
   30344   31953    4643    5572
   30345  -21745  -22185  -10420
   30346   -3510   -3539   32385
   30347   28071  -12031   11869
   30348   22596   10962  -21045
   30349  -23919   14208  -17311
   30350   12560  -25998   15492
   30351   20135   25593    3634
   30352  -11737    5065  -30170
   30353    3210   32393    3745
   30354    2438   -9890   31143
   30355   18028  -23693   13685
   30356   10249    5864   30565
   30357  -19126    4690   26188
   30358   -3237   32180    5253
   30359   25033  -15859   13981
   30360   14895  -18561   22523
   30361   17464   24827   12339
   30362   20550  -12731  -22119
   30363   21574    7271  -23566
   30364  -15929  -26786  -10120
   30365  -24364   -7745   20494
